n,n_failures,n_correct,n_alarms,n_missed_failures,n_false_alarms,prevalence,miss_rate,failure_recall,false_alarm_rate,alarm_rate,alarms_per_minute,false_alarms_per_minute,precision,mean_score,threshold,coverage,risk
24750,9264,15486,21037,54,11827,0.3743030303030303,0.005829015544041451,0.9941709844559585,0.7637220715484954,0.849979797979798,1274.969696969697,716.7878787878788,0.43780006654941295,0.3722984194755554,0.00822984492406249,0.849979797979798,0.005829015544041451
24750,9264,15486,21286,47,12069,0.3743030303030303,0.005073402417962004,0.9949265975820379,0.7793490895001938,0.860040404040404,1290.060606060606,731.4545454545455,0.4330076106360988,0.3722984194755554,0.008016311563551426,0.860040404040404,0.005073402417962004
24750,9264,15486,21532,36,12304,0.3743030303030303,0.0038860103626943004,0.9961139896373057,0.794524086271471,0.869979797979798,1304.969696969697,745.6969696969697,0.42857142857142855,0.3722984194755554,0.007798024057410658,0.869979797979798,0.0038860103626943004
24750,9264,15486,21780,31,12547,0.3743030303030303,0.003346286701208981,0.996653713298791,0.8102156786775152,0.88,1320.0,760.4242424242424,0.423921028466483,0.3722984194755554,0.007607089076191187,0.88,0.003346286701208981
24750,9264,15486,22027,19,12782,0.3743030303030303,0.0020509499136442144,0.9979490500863558,0.8253906754487924,0.889979797979798,1334.969696969697,774.6666666666666,0.4197121714259772,0.3722984194755554,0.007392586236819625,0.889979797979798,0.0020509499136442144
24750,9264,15486,22275,12,13023,0.3743030303030303,0.0012953367875647669,0.9987046632124352,0.8409531189461449,0.9,1350.0,789.2727272727273,0.41535353535353536,0.3722984194755554,0.00717843179591,0.9,0.0012953367875647669
24750,9264,15486,22522,10,13268,0.3743030303030303,0.001079447322970639,0.9989205526770294,0.8567738602608808,0.909979797979798,1364.969696969697,804.1212121212121,0.4108871325814759,0.3722984194755554,0.006987031563185154,0.909979797979798,0.001079447322970639
24750,9264,15486,22770,8,13514,0.3743030303030303,0.0008635578583765112,0.9991364421416234,0.8726591760299626,0.92,1380.0,819.030303030303,0.40649978041282386,0.3722984194755554,0.00681231770664453,0.92,0.0008635578583765112
24750,9264,15486,23017,8,13761,0.3743030303030303,0.0008635578583765112,0.9991364421416234,0.8886090662533902,0.929979797979798,1394.969696969697,834.0,0.40213755050614763,0.3722984194755554,0.006619399175979196,0.929979797979798,0.0008635578583765112
24750,9264,15486,23266,5,14007,0.3743030303030303,0.0005397236614853195,0.9994602763385146,0.9044943820224719,0.940040404040404,1410.060606060606,848.9090909090909,0.39796269234075476,0.3722984194755554,0.006419015116989613,0.940040404040404,0.0005397236614853195
24750,9264,15486,23512,4,14252,0.3743030303030303,0.0004317789291882556,0.9995682210708118,0.9203151233372078,0.949979797979798,1424.969696969697,863.7575757575758,0.393841442667574,0.3722984194755554,0.006203528121113777,0.949979797979798,0.0004317789291882556
24750,9264,15486,23760,4,14500,0.3743030303030303,0.0004317789291882556,0.9995682210708118,0.9363295880149812,0.96,1440.0,878.7878787878788,0.3897306397306397,0.3722984194755554,0.006049017775803804,0.96,0.0004317789291882556
24750,9264,15486,24007,4,14747,0.3743030303030303,0.0004317789291882556,0.9995682210708118,0.9522794782384089,0.9699797979797979,1454.969696969697,893.7575757575758,0.38572083142416796,0.3722984194755554,0.005841056844219566,0.9699797979797979,0.0004317789291882556
24750,9264,15486,24255,4,14995,0.3743030303030303,0.0004317789291882556,0.9995682210708118,0.9682939429161823,0.98,1470.0,908.7878787878788,0.3817769532055246,0.3722984194755554,0.0056411642115563165,0.98,0.0004317789291882556
24750,9264,15486,24503,1,15240,0.3743030303030303,0.0001079447322970639,0.999892055267703,0.9841146842309183,0.990020202020202,1485.030303030303,923.6363636363636,0.3780353426111088,0.3722984194755554,0.005295571405440569,0.990020202020202,0.0001079447322970639
24750,9264,15486,24750,0,15486,0.3743030303030303,0.0,1.0,1.0,1.0,1500.0,938.5454545454545,0.3743030303030303,0.3722984194755554,0.004200605675578117,1.0,0.0
